result #,search engine,query,article title,article url,article description,total nr of results (best guess),,,
51,bing,Greta Thunberg,"Greta Thunberg Responds To Trump""s Sarcastic Tweet With ...",https://www.huffpost.com/entry/greta-thunberg-shade-trump_n_5d8a3c03e4b0938b59350e81,Sep-24,,,,
52,bing,Greta Thunberg,Greta Thunberg is right: Autism is her superpower. Those ...,https://www.salon.com/2019/09/12/greta-thunberg-is-right-autism-is-her-superpower-those-who-mock-her-should-learn-from-her/,Sep-12,,,,
53,bing,Greta Thunberg,Surprised? Greta Thunberg’s “Coach” A Soros,,,,,,
54,bing,Greta Thunberg,If Greta Thunberg worries about end of the world,,,,,,
55,bing,Greta Thunberg,Greta Thunberg to sail to New York climate summit in ...,https://www.climatechangenews.com/2019/07/29/greta-thunberg-sail-new-york-climate-summit-racing-yacht/,Jul-29,,,,
56,bing,Greta Thunberg,Greta Thunberg,,,,,,
57,bing,Greta Thunberg,"Greta Thunberg to US Congress on climate change: ""Wake up""",https://www.aljazeera.com/news/2019/09/greta-thunberg-congress-climate-change-wake-190918234408009.html,Sep-18,,,,
58,bing,Greta Thunberg,Greta Thunberg - Inspiring Others to Take a Stand Against ...,http://www.cc.com/video-clips/ed6ma7/the-daily-show-with-trevor-noah-greta-thunberg---inspiring-others-to-take-a-stand-against-climate-change---extended-interview,Greta Thunberg - Inspiring Others to Take a Stand Against Climate Change - Extended Interview Interview 9/11/2019 Climate activist Greta Thunberg talks about her decision to no longer travel by plane and describes how a lack of understanding of climate change is impacting the planet.,7790000,,,
59,bing,Greta Thunberg,Greta Thunberg Takes Senators To Task: You’re Not Trying ...,https://www.huffpost.com/entry/greta-thunberg-senate-democrats_n_5d81992de4b0849d47200657,Sep-18,,,,
60,bing,Greta Thunberg,Stop the Exploitation of Greta Thunberg | Intellectual Takeout,https://www.intellectualtakeout.org/article/stop-exploitation-greta-thunberg,Sep-11,,,,
61,bing,Greta Thunberg,Greta Thunberg’s sailing won’t help the climate at all,https://www.washingtonexaminer.com/opinion/greta-thunbergs-sailing-wont-help-the-climate-at-all,Greta Thunberg,,,,
62,bing,Greta Thunberg,"""How dare you?"" Greta Thunberg asks world leaders at UN",http://www.msn.com/en-us/news/world/how-dare-you-greta-thunberg-asks-world-leaders-at-un/ar-AAHJbDp,Sep-23,,,,
63,bing,Greta Thunberg,Greta Thunberg,,,,,,
64,bing,Greta Thunberg,"Greta Thunberg: Stigmatized for Asperger""s - psychcentral.com",https://psychcentral.com/blog/greta-thunberg-stigmatized-for-aspergers/,Sep-26,,,,
65,bing,Greta Thunberg,COP24,,,,,,
66,bing,Greta Thunberg,Greta Thunberg and ‘Flight Shame’ Fuel a Carbon Offset ...,https://www.bloomberg.com/news/articles/2019-08-10/greta-thunberg-and-flight-shame-fuel-a-carbon-offset-boom,Aug-10,,,,
67,bing,Greta Thunberg,Fears Greta Thunberg is being manipulated on climate ...,https://www.thesun.co.uk/news/9756307/greta-thunberg-climate-change-fears-parents/,Aug-19,,,,
68,bing,Greta Thunberg,Greta Thunberg - Home | Facebook,https://www.facebook.com/gretathunbergsweden/?epa=SEARCH_BOX,Greta Thunberg. 2,,,,
69,bing,Greta Thunberg,Climate activist Greta Thunberg,,,,,,
70,bing,Greta Thunberg,Greta Thunberg - Bio,,,,,,
71,bing,Greta Thunberg,The trouble with Greta Thunberg | Coffee House,https://blogs.spectator.co.uk/2019/04/the-trouble-with-greta-thurnberg/,Apr-23,,,,
72,bing,Greta Thunberg,Greta Thunberg Story - Bio,,,,,,
73,bing,Greta Thunberg,Greta Thunberg rages at world leaders at UN climate summit ...,https://www.vox.com/2019/9/23/20879924/greta-thunberg-climate-action-summit-2019-un,Sep-23,,,,
74,bing,Greta Thunberg,Attacks on Greta Thunberg Come from a Coordinated Network ...,https://www.teenvogue.com/story/attacks-greta-thunberg-climate-deniers,Sep-23,,,,
75,bing,Greta Thunberg,Greta Thunberg submits prominent global warming report to ...,https://thehill.com/policy/energy-environment/461846-climate-activist-greta-thunberg-submits-global-warming-report-to,Climate activist Greta Thunberg on Tuesday submitted a prominent global warming report to Congress in place of prepared remarks ahead of her appearance at a House hearing.,7790000,,,
76,bing,Greta Thunberg,"Greta Thunberg""s Day At UN Features Fiery Speech",,,,,,
77,bing,Greta Thunberg,"Greta Thunberg""s Best Quotes | Eco-Age",https://eco-age.com/news/greta-thunbergs-best-quotes,In just 12 months,,,,
78,bing,Greta Thunberg,"You can track Greta Thunberg""s travels as she sails across ...",https://mashable.com/article/greta-thunberg-sail-ocean-climate/,Aug-14,,,,
79,bing,Greta Thunberg,Beata Ernman Thunberg,,,,,,
80,bing,Greta Thunberg,The Manufacturing of Greta Thunberg - wrongkindofgreen.org,http://www.wrongkindofgreen.org/2019/01/28/the-manufacturing-of-greta-thunberg-for-consent-the-most-inconvenient-truth-capitalism-is-in-danger-of-falling-apart/,Greta Thunberg’s sister,,,,
81,bing,Greta Thunberg,Greta Thunberg’s speech to UN secretary general António ...,https://medium.com/wedonthavetime/greta-thunberg-speech-to-un-secretary-general-ant%C3%B3nio-guterres-362175826548,Dec-03,,,,
82,bing,Greta Thunberg,"Cramped and basic: Greta Thunberg""s voyage to New York",https://news.yahoo.com/cramped-basic-greta-thunbergs-voyage-york-163315047.html,Aug-13,,,,
83,bing,Greta Thunberg,"Watch: Greta Thunberg""s Epic Reaction As Donald Trump ...",https://www.ndtv.com/world-news/watch-greta-thunbergs-epic-reaction-as-donald-trump-walks-past-at-un-2106078,Sep-24,,,,
84,bing,Greta Thunberg,Teen climate activist Greta Thunberg arrives in New York ...,https://abcnews.go.com/US/teen-climate-activist-greta-thunberg-arrives-york-summit/story?id=65240237,Aug-28,,,,
85,bing,Greta Thunberg,Fox News Apologizes After Panelist Calls Greta Thunberg A ...,https://dailycaller.com/2019/09/23/fox-news-apologizes-michael-knowles-greta-thunberg-mentally-ill/,Fox News issued an apology after a panelist described Swedish climate activist Greta Thunberg as “a mentally ill Swedish child.” The Monday night “The Story with Martha MacCallum” panel featured conservative podcaster Michael Knowles matched up against Democratic Party activist and frequent Fox News guest Chris Hahn.,7790000,,,
86,bing,Greta Thunberg,Greta Thunberg: How one teenager became the voice of the ...,https://www.wired.co.uk/article/greta-thunberg-climate-crisis,Jun-06,,,,
87,bing,Greta Thunberg,"Greta Thunberg: Climate activist says Asperger""s Syndrome ...",https://www.independent.co.uk/life-style/health-and-families/greta-thunberg-gift-asperger-syndrome-environment-strike-climate-change-radio-4-a8883056.html,Apr-23,,,,
88,bing,Greta Thunberg,"How teen Greta Thunberg shifted world""s gaze to climate change",https://www.nbcnews.com/news/world/how-teen-greta-thunberg-shifted-world-s-gaze-climate-change-n1043151,Aug-17,,,,
89,bing,Greta Thunberg,Greta Thunberg – Wikipedia,https://fi.wikipedia.org/wiki/Greta_Thunberg,Greta Tintin Eleonora Ernman Thunberg (s.3. tammikuuta 2003 Tukholma,,,,
90,bing,Greta Thunberg,Psychologist: Greta Thunberg needs treatment - WND,https://www.wnd.com/2019/09/psychologist-greta-thunberg-needs-treatment/,Sep-25,,,,
91,bing,Greta Thunberg,‘How Dare You!’ Greta Thunberg Rebukes World Leaders | The ...,https://www.thenation.com/article/climate-summit-greta/,Sep-23,,,,
92,bing,Greta Thunberg,The two reactions to Greta Thunberg - noqreport.com,https://noqreport.com/2019/09/23/two-reactions-greta-thunberg/,Sep-23,,,,
93,bing,Greta Thunberg,Trump’s Tweet About Greta Thunberg Is An Insult To The ...,https://www.forbes.com/sites/sarahkim/2019/09/24/trumps-tweet-greta-thunberg/,Sep-24,,,,
94,bing,Greta Thunberg,Why is Greta Thunberg treated so badly by many? - Quora,https://www.quora.com/Why-is-Greta-Thunberg-treated-so-badly-by-many,"“She refused to take a fuel-intensive plane and decided to adopt zero-carbon travel to raise people""s awareness of environmental protection” Her green sailing sailboat is worth tens of millions of dollars. In order to record her green journey",,,,
95,bing,Greta Thunberg,Greta Thunberg: Climate change activist interviewed by The ...,https://www.indy100.com/article/greta-thunberg-trevor-noah-climate-change-interview-watch-video-9106256,Sep-15,,,,
96,bing,Greta Thunberg,Greta Thunberg Is the Climate Heroine We Need,https://www.thedailybeast.com/greta-thunberg-is-the-climate-heroine-we-need,Greta Thunberg Is the Climate Heroine We Need. Greta Thunberg was dying from depression and starvation when she had a nightmare about climate change that saved her life. It might just save all of us.,7790000,,,
97,bing,Greta Thunberg,Greta Thunberg Changes Twitter Bio After Trump Troll,https://www.buzzfeednews.com/article/clarissajanlim/greta-thunberg-twitter-bio-trump,Sep-24,,,,
98,bing,Greta Thunberg,My name is Matilda Olofsson and I am Greta Thunberg’s arch ...,https://spectator.us/matilda-olofsson-greta-thunberg/,Apr-25,,,,
99,bing,Greta Thunberg,"Greta Thunberg masterfully pulls apart congressman""s ...",https://mashable.com/article/greta-thunberg-house-of-representatives-hearing/,Sep-18,,,,
